id,text,aspects,category
1721,"As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
690,For those prices and the dressed up atmosphere you expect more and should get more.,"{'term': array(['prices', 'atmosphere'], dtype=object), 'polarity': array(['negative', 'negative'], dtype=object), 'from': array([10, 36], dtype=int16), 'to': array([16, 46], dtype=int16)}","{'category': array(['ambience', 'price'], dtype=object), 'polarity': array(['negative', 'negative'], dtype=object)}"
3251,"Then, IF they answer the phone, you're lucky if they don't hang up on you!","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
2272,They offer the same menu but have creative drinks that are loaded with alcohol and cheeky names -- but they do cost you.,"{'term': array(['menu', 'drinks'], dtype=object), 'polarity': array(['neutral', 'positive'], dtype=object), 'from': array([20, 43], dtype=int16), 'to': array([24, 49], dtype=int16)}","{'category': array(['food', 'price'], dtype=object), 'polarity': array(['conflict', 'negative'], dtype=object)}"
601,We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.,"{'term': array(['atmosphere', 'food'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 92, 112], dtype=int16), 'to': array([102, 116], dtype=int16)}","{'category': array(['food', 'anecdotes/miscellaneous', 'ambience'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object)}"
615,The food was pretty tradional but it was hot and good with large portions.,"{'term': array(['food', 'portions'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 4, 65], dtype=int16), 'to': array([ 8, 73], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2162,Highly recommended to all!,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2800,highly recommended.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2525,"Unless you are eating in the Pizzeria side of this place, and are not in a rush, this place is a bad idea.","{'term': array(['place', 'place'], dtype=object), 'polarity': array(['negative', 'negative'], dtype=object), 'from': array([51, 86], dtype=int16), 'to': array([56, 91], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
1190,You have to increase the service a lot.,"{'term': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([25], dtype=int16), 'to': array([32], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
2336,Ambiance is barely romantic but management tries.,"{'term': array(['Ambiance', 'management'], dtype=object), 'polarity': array(['negative', 'positive'], dtype=object), 'from': array([ 0, 32], dtype=int16), 'to': array([ 8, 42], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
3265,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.","{'term': array(['portions', 'appetizers', 'appetizer', 'main entree', 'cold udon',
       'chef', 'menu', 'dish', 'portions'], dtype=object), 'polarity': array(['negative', 'negative', 'negative', 'neutral', 'neutral',
       'positive', 'positive', 'negative', 'negative'], dtype=object), 'from': array([ 32,  78, 224, 303, 324, 163, 186, 237, 270], dtype=int16), 'to': array([ 40,  88, 233, 314, 333, 167, 190, 241, 278], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
416,They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,"{'term': array(['food', 'rice'], dtype=object), 'polarity': array(['negative', 'neutral'], dtype=object), 'from': array([ 69, 108], dtype=int16), 'to': array([ 73, 112], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
3015,"After we got our sashimi order, I could not believe how small the portions were!","{'term': array(['sashimi', 'portions'], dtype=object), 'polarity': array(['neutral', 'negative'], dtype=object), 'from': array([17, 66], dtype=int16), 'to': array([24, 74], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
364,"After the main course came, we didn't see our waiter for at least 40 MINUTES!","{'term': array(['main course', 'waiter'], dtype=object), 'polarity': array(['neutral', 'negative'], dtype=object), 'from': array([10, 46], dtype=int16), 'to': array([21, 52], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
501,It will be on my to do list the next visit to NYC.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1275,Nothing better than buying a snapple for $3.25 too.,"{'term': array(['snapple'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([29], dtype=int16), 'to': array([36], dtype=int16)}","{'category': array(['price'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2330,"When family came in he gave them apps to test their palets, and then ordered for them.","{'term': array(['apps'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([33], dtype=int16), 'to': array([37], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
460,I was pleasantly surprised to find this gem in Hoboken.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1385,"Service is extraordinary, yet not overbearing, and the decor brings a taste of trendy SoHo into Queens.","{'term': array(['Service', 'decor'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 0, 55], dtype=int16), 'to': array([ 7, 60], dtype=int16)}","{'category': array(['service', 'ambience'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
1088,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.","{'term': array(['dosas', 'popcorn topping'], dtype=object), 'polarity': array(['negative', 'neutral'], dtype=object), 'from': array([ 4, 82], dtype=int16), 'to': array([ 9, 97], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
3201,The service was excellent and the food was delicious.,"{'term': array(['service', 'food'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 4, 34], dtype=int16), 'to': array([11, 38], dtype=int16)}","{'category': array(['food', 'service'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
3481,If I wanted to deal with a crappy scene and annoying customers I'd go out in Manhattan.,"{'term': array(['scene', 'customers'], dtype=object), 'polarity': array(['negative', 'negative'], dtype=object), 'from': array([34, 53], dtype=int16), 'to': array([39, 62], dtype=int16)}","{'category': array(['anecdotes/miscellaneous', 'ambience'], dtype=object), 'polarity': array(['negative', 'negative'], dtype=object)}"
308,"After a seafood craving, i checked citysearch and chose to go to Fish based on a previous review and the citysearch info.","{'term': array(['seafood'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([8], dtype=int16), 'to': array([15], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
1157,Right off the major deegan you get ladies from all over the city.,"{'term': array(['ladies'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([35], dtype=int16), 'to': array([41], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2394,Until you realize that their five minutes is meaningless and your wait may be anywhere from two to twenty minutes it may be frustrating.,"{'term': array(['wait'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([66], dtype=int16), 'to': array([70], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
2176,always fresh and delicious.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1129,"The food was very good, but not very thai.","{'term': array(['food'], dtype=object), 'polarity': array(['conflict'], dtype=object), 'from': array([4], dtype=int16), 'to': array([8], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['conflict'], dtype=object)}"
1872,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.","{'term': array(['people serving', 'food'], dtype=object), 'polarity': array(['positive', 'negative'], dtype=object), 'from': array([48, 76], dtype=int16), 'to': array([62, 80], dtype=int16)}","{'category': array(['food', 'service'], dtype=object), 'polarity': array(['negative', 'positive'], dtype=object)}"
1078,The fillings may be unconventional but the dosa batter is definitely authentic and the combinations very tasty.,"{'term': array(['fillings', 'dosa batter'], dtype=object), 'polarity': array(['neutral', 'positive'], dtype=object), 'from': array([ 4, 43], dtype=int16), 'to': array([12, 54], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
61,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!","{'term': array(['lunch', 'dinner', 'pre-theatre or after-theatre drinks', 'spot'],
      dtype=object), 'polarity': array(['positive', 'positive', 'positive', 'positive'], dtype=object), 'from': array([53, 60, 68, 20], dtype=int16), 'to': array([ 58,  66, 103,  24], dtype=int16)}","{'category': array(['anecdotes/miscellaneous', 'ambience'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
1468,This is a fun restaurant to go to.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1268,"The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it, they graciously provided me with ONE piece of poorly cooked potato.","{'term': array(['mussaman curry', 'fried tofu', 'potato'], dtype=object), 'polarity': array(['negative', 'negative', 'negative'], dtype=object), 'from': array([  4,  81, 174], dtype=int16), 'to': array([ 18,  91, 180], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
1900,Had a late night dinner on a Saturday night.,"{'term': array(['dinner'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([17], dtype=int16), 'to': array([23], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
843,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,"{'term': array(['food', 'service', 'atmosphere'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object), 'from': array([ 64,  80, 102], dtype=int16), 'to': array([ 68,  87, 112], dtype=int16)}","{'category': array(['food', 'service', 'ambience'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object)}"
2184,Their sake martini is wonderful.,"{'term': array(['sake martini'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([6], dtype=int16), 'to': array([18], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1151,"Well, this place is so Ghetto its not even funny.","{'term': array(['place'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([11], dtype=int16), 'to': array([16], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
115,Bravissimo !!,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2550,Once they ran out of Gnochi and made it for me from scratch!,"{'term': array(['Gnochi'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([21], dtype=int16), 'to': array([27], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3635,We would like to thank Marcelo and Grace for a wonderful dining experience!!!,"{'term': array(['dining'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([57], dtype=int16), 'to': array([63], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2778,"Found service above average, but that could be because we were 13 of us.","{'term': array(['service'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([6], dtype=int16), 'to': array([13], dtype=int16)}","{'category': array(['service', 'anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
903,"When I arrived at Orsay I was thrown back, in a veyr good sense.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1227,"Bagels are ok, but be sure not to make any special requests!","{'term': array(['Bagels'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([0], dtype=int16), 'to': array([6], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
2130,"This is the Cheers of New York, whether you've ever been there or not.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
1824,It's to die for!,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3076,Cute and decorative.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2269,"I know this is the case in many nyc eateries, but here, they really cram you in to the point where it's borderline uncomfortable.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
2577,fine dining restaurant quality.,"{'term': array(['quality'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([23], dtype=int16), 'to': array([30], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2666,Overall a disappointing experience for that price category.,"{'term': array(['price'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([44], dtype=int16), 'to': array([49], dtype=int16)}","{'category': array(['anecdotes/miscellaneous', 'price'], dtype=object), 'polarity': array(['negative', 'negative'], dtype=object)}"
1409,"I've had the lunch buffet at Chennai a couple of times, when I have been in the neighborhood.","{'term': array(['lunch buffet'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([13], dtype=int16), 'to': array([25], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
956,The food was exceptional.,"{'term': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([4], dtype=int16), 'to': array([8], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1912,You will be satisfied.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
5,Another great place to take out-of-towners!,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1237,"But, hey, there is anything better with a decent vegetarian selection in Astoria.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
881,We were less than impressed.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
417,A Thai restaurant out of rice during dinner?,"{'term': array(['rice', 'dinner'], dtype=object), 'polarity': array(['neutral', 'neutral'], dtype=object), 'from': array([25, 37], dtype=int16), 'to': array([29, 43], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
1309,but still my date was bad,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
1598,Would definitely go back again.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
582,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
864,The portions are small but being that the food was so good makes up for that.,"{'term': array(['portions', 'food'], dtype=object), 'polarity': array(['negative', 'positive'], dtype=object), 'from': array([ 4, 42], dtype=int16), 'to': array([12, 46], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['conflict'], dtype=object)}"
711,(and I have eaten my share) Which impresses me for having such a large amount of people to serve.,"{'term': array(['serve'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([91], dtype=int16), 'to': array([96], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2228,"Sure, the setting is nice.","{'term': array(['setting'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([10], dtype=int16), 'to': array([17], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2493,Overall a worthwhile experience.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2879,"The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.","{'term': array(['service', 'food', 'prices'], dtype=object), 'polarity': array(['positive', 'positive', 'conflict'], dtype=object), 'from': array([ 4, 66, 89], dtype=int16), 'to': array([11, 70, 95], dtype=int16)}","{'category': array(['food', 'service', 'price'], dtype=object), 'polarity': array(['positive', 'positive', 'conflict'], dtype=object)}"
3432,"Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.","{'term': array(['appetizer', 'entrees', 'cokes', 'bill'], dtype=object), 'polarity': array(['neutral', 'neutral', 'neutral', 'neutral'], dtype=object), 'from': array([ 6, 19, 33, 47], dtype=int16), 'to': array([15, 26, 38, 51], dtype=int16)}","{'category': array(['food', 'price'], dtype=object), 'polarity': array(['neutral', 'neutral'], dtype=object)}"
1212,"It's really a takeaway place, I wouldn't sit if I could take it home.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
1582,THE MOST FUN RESTAURANT I HAVE EVER BEEN TOO!,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2287,Best drumsticks over rice and sour spicy soup in town!,"{'term': array(['drumsticks over rice', 'sour spicy soup'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 5, 30], dtype=int16), 'to': array([25, 45], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1160,Some of the finest latin women you'll see in your life hang out at Jimmy's.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2773,Slightly above average wines start at $70+ with only one selection listed at $30+.,"{'term': array(['wines'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([23], dtype=int16), 'to': array([28], dtype=int16)}","{'category': array(['food', 'price'], dtype=object), 'polarity': array(['negative', 'negative'], dtype=object)}"
2155,Their whitefish salad is excellent--all whitefish with a little mayo.,"{'term': array(['whitefish salad', 'whitefish', 'mayo'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object), 'from': array([ 6, 40, 64], dtype=int16), 'to': array([21, 49, 68], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
135,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).","{'term': array(['price', 'congee', 'noodles', 'rice dishes'], dtype=object), 'polarity': array(['positive', 'neutral', 'neutral', 'neutral'], dtype=object), 'from': array([38, 45, 53, 66], dtype=int16), 'to': array([43, 51, 60, 77], dtype=int16)}","{'category': array(['price'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2839,"Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
3290,I had a great experience.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
471,"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.","{'term': array(['chicken parm', 'chicken with portobello mushrooms', 'chicken',
       'tomato sauce', 'pasta', 'sauce'], dtype=object), 'polarity': array(['conflict', 'negative', 'negative', 'negative', 'negative',
       'negative'], dtype=object), 'from': array([  4,  80, 141,  43,  66, 163], dtype=int16), 'to': array([ 16, 113, 148,  55,  71, 168], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
2147,I recommend this place to everyone who asks me where to go for a good meal.,"{'term': array(['meal'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([70], dtype=int16), 'to': array([74], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
480,The waitresses are nice--also you can just get counter service sit.,"{'term': array(['waitresses', 'counter service'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 4, 47], dtype=int16), 'to': array([14, 62], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
37,The only friendly staff member was the guy at the bar.,"{'term': array(['staff member', 'bar', 'guy'], dtype=object), 'polarity': array(['positive', 'neutral', 'positive'], dtype=object), 'from': array([18, 50, 39], dtype=int16), 'to': array([30, 53, 42], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['conflict'], dtype=object)}"
3160,"Having been a long time Ess-a-Bagel fan, I was surpised to find myself return time and time again to Murray's.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3069,Go for it!,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2072,Highly recommended.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1456,"You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.","{'term': array(['food', 'prices'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 96, 115], dtype=int16), 'to': array([100, 121], dtype=int16)}","{'category': array(['food', 'anecdotes/miscellaneous', 'price'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object)}"
3174,Won't or Can't is not in the service directory.,"{'term': array(['service'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([29], dtype=int16), 'to': array([36], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3413,I cannot imagine a friendlier staff working in a restaurant.,"{'term': array(['staff'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([30], dtype=int16), 'to': array([35], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1954,I do suggest to ask to be seated upstairs if you are looking to be a little cozy.,"{'term': array(['upstairs'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([33], dtype=int16), 'to': array([41], dtype=int16)}","{'category': array(['anecdotes/miscellaneous', 'ambience'], dtype=object), 'polarity': array(['neutral', 'positive'], dtype=object)}"
643,"To speak of the Park Side, words can not describe.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
1271,"The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.","{'term': array(['red curry', 'pad thai', 'rice', 'seafood'], dtype=object), 'polarity': array(['negative', 'negative', 'negative', 'negative'], dtype=object), 'from': array([  4,  41,  83, 117], dtype=int16), 'to': array([ 13,  49,  87, 124], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
1631,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"{'term': array(['wine list', 'meal', 'priced'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object), 'from': array([ 4, 81, 74], dtype=int16), 'to': array([13, 85, 80], dtype=int16)}","{'category': array(['food', 'price'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
689,"Saul is pretty good, but definitely not great.","{'term': array(['Saul'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([0], dtype=int16), 'to': array([4], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3580,"I would recommend Roxy's for that, but not for their food.","{'term': array(['food'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([53], dtype=int16), 'to': array([57], dtype=int16)}","{'category': array(['food', 'anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative', 'positive'], dtype=object)}"
3524,We always get a sampling of appetizers and share.,"{'term': array(['appetizers'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([28], dtype=int16), 'to': array([38], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
